tVal2,tVal3,tVal4,tVal5,tVal6,tVal7,ax,ay,az,gx,gy,gz,face
0,1,1,1,1,1,0.03,-0.39,-1.11,-27816.78,-15502.28,24388,1
,,,,,,,,,,,,
0,0,1,1,1,1,0.34,-0.41,-0.96,12293.02,-25003.61,4891.44,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.31,-0.23,-1.08,47511.39,5390.13,-23562.42,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.17,0.13,-1.07,35922.25,16659.53,-16027.22,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.15,0.03,-1.06,-33691.28,1543.79,25263.69,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.1,-0.16,-1.11,-18744.95,-675.26,16012.9,1
,,,,,,,,,,,,
0,0,1,1,1,1,0.2,-0.42,-1.05,-11818.19,-69.2,9391.56,1
,,,,,,,,,,,,
0,1,1,1,1,1,-0.01,-0.28,-1.09,23509.93,15177.78,-12321.66,1
,,,,,,,,,,,,
0,1,1,1,1,1,-0.22,0.04,-1.19,45865,4096.88,-39694.63,1
,,,,,,,,,,,,
0,1,1,1,1,1,-0.1,-0.03,-0.93,-45686.04,6929.14,23555.26,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.15,-0.23,-1.18,-3562.4,-49098.12,14170.86,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.24,-0.04,-1.02,51815.85,4948.71,-30198.08,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.09,0.28,-1.21,21178.74,10355.54,-8348.85,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.08,0.34,-0.77,-16960.17,-8341.69,-708.66,1
,,,,,,,,,,,,
0,1,0,0,1,1,-0.13,0.41,-1.03,1240.76,-1164.4,4395.14,1
,,,,,,,,,,,,
0,1,1,1,1,1,-0.38,-0.07,-1.1,-49231.74,-16898.13,43192.6,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.13,-0.43,-1.13,-21195.44,-29988.1,18293.98,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.4,-0.31,-1.12,39434.55,-7017.43,-5518.98,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.3,-0.14,-1.1,47568.65,4638.52,-24786.47,1
,,,,,,,,,,,,
0,1,1,1,0,1,0.4,-0.04,-0.96,-27745.2,12183.26,21760.94,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.26,-0.13,-1.1,4953.48,45996.23,4440.47,1
,,,,,,,,,,,,
0,1,1,1,1,1,-0.1,-0.03,-1.15,10777.87,19475.09,-6139.35,1
,,,,,,,,,,,,
0,1,1,1,1,1,-0.16,-0.31,-1.02,-42772.66,-10997.39,31472.24,1
,,,,,,,,,,,,
0,0,1,1,1,1,-0.3,-0.26,-1.11,19952.3,16976.87,-31484.17,1
,,,,,,,,,,,,
0,1,1,1,1,1,-0.19,0.08,-1.07,33044.66,-29770.97,-26590.34,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.19,0.19,-1.04,-963.97,-18334.55,-742.07,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.19,-0.13,-1.22,-40145.59,-21090.46,16094.03,1
,,,,,,,,,,,,
0,0,1,1,1,1,0.5,-0.33,-0.95,14130.29,-7236.94,-7139.12,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.42,0,-1.08,42152.28,6797.91,-14741.13,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.28,0.21,-1.11,22352.69,41169.22,8988.32,1
,,,,,,,,,,,,
0,1,1,1,1,1,-0.17,0.11,-1.03,-30269.66,31.02,32257.25,1
,,,,,,,,,,,,
0,1,1,1,1,1,-0.06,-0.23,-1.08,-13474.13,-10293.5,20711.07,1
,,,,,,,,,,,,
0,1,1,1,1,1,-0.09,-0.19,-1.22,17060.39,-899.55,-28585.09,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.09,-0.07,-1.14,13297.56,-13979.97,-23526.63,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.2,-0.13,-0.96,-24053.95,-3421.62,34409.49,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.23,-0.22,-1.27,-11319.51,4750.66,25461.73,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.15,-0.22,-1.14,27000.75,11865.92,-50071.64,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.11,-0.02,-1.09,24053.95,-11918.41,-37399.23,1
