tVal2,tVal3,tVal4,tVal5,tVal6,tVal7,ax,ay,az,gx,gy,gz,face
0,1,0,0,1,1,-0.12,-0.09,-1.11,4415.64,1911.91,-1080.65,1
0,1,0,0,1,1,-0.13,-0.04,-1.15,6156.33,-2111.66,-2204.72,1
0,1,0,0,1,1,-0.06,0.11,-1.13,3542.19,-3885.86,-3734.49,1
0,1,0,0,1,1,0.01,0.13,-1.15,1369.73,-4228.29,-1169.98,1
0,1,1,0,1,1,0.06,0.1,-1.14,-2359.8,-1136.48,586.85,1
0,1,1,0,1,1,0.05,0.03,-1.16,-4472.71,2088.09,1816.38,1
0,1,0,0,1,1,0.02,-0.09,-1.14,-2766.75,3748.14,2928.04,1
0,1,0,0,1,1,-0.07,-0.11,-1.13,1202.23,3955.34,2808.93,1
0,1,0,0,1,1,-0.12,-0.08,-1.12,4408.19,2847.4,529.78,1
,,,,,,,,,,,,1
0,1,0,0,1,1,-0.16,-0.01,-1.15,4827.55,194.79,-1096.77,1
0,1,0,0,1,1,-0.14,0.05,-1.15,2986.35,-3218.36,-2702.23,1
0,1,0,0,1,1,0,0.11,-1.15,1361.04,-3334.99,-1712.16,1
0,1,0,0,1,1,-0.02,0.06,-1.14,-1734.49,-960.3,392.06,1
0,1,0,0,1,1,0.02,0.01,-1.16,-2933,1239.45,1437.97,1
0,1,0,0,1,1,-0.03,-0.09,-1.13,-1460.3,2998.76,1821.34,1
0,1,0,0,1,1,-0.08,-0.06,-1.12,3182.38,2621.59,2423.08,1
0,1,0,0,1,1,-0.13,-0.05,-1.14,4021.09,2085.61,-899.5,1
0,1,0,0,1,1,-0.16,0.01,-1.13,4212.16,-663.77,-2352.36,1
0,1,0,0,1,1,-0.08,0.1,-1.12,3903.23,-3325.06,-2707.2,1
0,1,0,0,1,1,-0.02,0.09,-1.14,-22.33,-2428.04,-1671.22,1
0,1,0,0,1,1,0,0.1,-1.17,-2053.35,-897.02,1116.63,1
0,1,0,0,1,1,-0.01,0.01,-1.16,-2722.09,1449.13,2694.79,1
0,1,0,0,1,1,-0.04,-0.07,-1.13,-1921.84,3951.61,2496.28,1
0,1,0,0,1,1,-0.12,-0.1,-1.12,2326.3,3648.89,1026.06,1
0,1,0,0,1,1,-0.15,-0.03,-1.1,5205.96,874.69,-1446.65,1
0,1,0,0,1,1,-0.14,0.07,-1.12,4763.03,-2414.39,-2348.64,1
0,1,0,0,1,1,-0.1,0.1,-1.12,2200.99,-4057.07,-2504.96,1
0,1,0,0,1,1,-0.02,0.11,-1.14,-1111.66,-3580.65,-1338.71,1
0,1,0,0,1,1,0.05,0.06,-1.15,-2269.23,-1058.31,961.54,1
0,1,0,0,1,1,0.03,0.02,-1.16,-3076.92,2461.54,1822.58,1
0,1,0,0,1,1,-0.03,-0.09,-1.14,-991.32,3471.47,3223.33,1
0,1,0,0,1,1,-0.09,-0.09,-1.12,1272.95,3031.02,1165.01,1
0,1,0,0,1,1,-0.12,-0.07,-1.11,4879.66,1454.1,-1375.93,1
0,1,0,0,1,1,-0.13,0.02,-1.15,4344.92,-1023.57,-2962.78,1
0,1,0,0,1,1,-0.08,0.07,-1.13,2370.97,-2940.45,-3351.12,1
0,1,0,0,1,1,-0.04,0.11,-1.15,-729.53,-2359.8,-615.38,1
0,1,0,0,1,1,0,0.03,-1.16,-3263.03,-76.92,1383.38,1
0,1,0,0,1,1,-0.03,-0.06,-1.15,-1781.64,1753.1,3031.02,1
0,1,0,0,1,1,-0.06,-0.09,-1.15,1614.14,2611.66,2781.64,1
0,1,0,0,1,1,-0.11,-0.07,-1.13,3869.73,3261.79,1219.6,1
0,1,0,0,1,1,-0.18,-0.02,-1.14,5378.41,200.99,-91.81,1
0,1,0,0,1,1,-0.15,0.08,-1.15,3334.99,-3389.58,-3729.53,1
0,1,0,0,1,1,-0.03,0.15,-1.11,655.09,-3514.89,-2674.94,1
0,1,0,0,1,1,0.02,0.11,-1.16,-3822.58,466.5,405.71,1
0,1,0,0,1,1,-0.07,-0.09,-1.17,-1946.65,3714.64,3461.54,1
0,1,0,0,1,1,-0.12,-0.08,-1.12,3655.09,2187.35,2650.13,1
0,1,0,0,1,1,-0.17,0.02,-1.15,5214.64,408.19,430.52,1
0,1,0,0,1,1,-0.15,0.08,-1.12,4524.82,-1715.88,-1318.86,1
0,1,0,0,1,1,-0.08,0.15,-1.13,1905.71,-3679.9,-2210.92,1
0,1,1,0,1,1,0.02,0.15,-1.12,-615.38,-3129.03,-1677.42,1
0,1,1,0,1,1,0.08,0.07,-1.14,-3263.03,531.02,944.17,1
0,1,0,0,1,1,0,0,-1.16,-3677.42,3795.29,2114.14,1
0,1,0,0,1,1,-0.09,-0.08,-1.17,683.62,2717.12,2416.87,1
0,1,0,0,1,1,-0.12,-0.05,-1.12,4605.46,1310.17,775.43,1
0,1,0,0,1,1,-0.14,0.03,-1.12,6455.34,-1188.59,-1177.42,1
0,1,0,0,1,1,-0.09,0.13,-1.15,2003.72,-1769.23,-3198.51,1
0,1,0,0,1,1,-0.04,0.11,-1.13,-1651.37,-2834.99,-1363.52,1
0,1,0,0,1,1,0.04,0.05,-1.13,-2468.98,-1457.82,1052.11,1
0,1,0,0,1,1,0.05,-0.03,-1.14,-2429.28,2604.22,2189.83,1
0,1,0,0,1,1,-0.05,-0.07,-1.16,153.85,3401.99,2888.34,1
0,1,0,0,1,1,-0.11,-0.07,-1.13,3079.41,2037.22,993.8,1
0,1,0,0,1,1,-0.18,-0.02,-1.13,5411.91,-660.05,-1699.75,1
0,1,0,0,1,1,-0.08,0.12,-1.15,2286.6,-2543.43,-3454.1,1
0,1,0,0,1,1,-0.02,0.09,-1.15,-2327.54,-1831.27,14.89,1
0,1,0,0,1,1,0.04,0.01,-1.15,-3519.85,966.5,2236.97,1
0,1,0,0,1,1,-0.04,-0.09,-1.15,-1642.68,3222.09,2140.2,1
0,1,0,0,1,1,-0.08,-0.1,-1.13,2624.07,2305.21,1130.27,1
0,1,0,0,1,1,-0.15,-0.04,-1.09,5320.1,328.78,-1265.51,1
0,1,0,0,1,1,-0.15,0.03,-1.14,3522.33,-1441.69,-3641.44,1
0,1,0,0,1,1,-0.06,0.11,-1.13,2172.46,-3109.18,-2179.9,1
0,1,0,0,1,1,-0.01,0.08,-1.13,-2331.27,-1794.05,985.11,1
0,1,0,0,1,1,0.02,-0.01,-1.14,-1379.65,222.08,2898.26,1
0,1,0,0,1,1,-0.03,0.04,-1.13,745.66,3908.19,1946.65,1
0,1,0,0,1,1,-0.16,-0.05,-1.11,3631.52,1985.11,-1014.89,1
0,1,0,0,1,1,-0.13,0.08,-1.13,4970.23,-2045.91,-2852.36,1
0,1,0,0,1,1,-0.05,0.07,-1.1,1429.28,-2564.52,-2560.8,1
0,1,0,0,1,1,0.02,0.1,-1.16,-2642.68,-1527.3,1784.12,1
0,1,0,0,1,1,0.04,-0.01,-1.14,-3055.83,1383.38,3129.03,1
0,1,0,0,1,1,-0.08,-0.11,-1.12,-42.18,5079.41,1359.8,1
0,1,0,0,1,1,-0.13,-0.02,-1.13,5044.67,2104.22,-2472.71,1
0,1,0,0,1,1,-0.17,0.04,-1.12,5580.65,-2691.07,-4085.61,1
0,1,0,0,1,1,-0.06,0.11,-1.15,1794.05,-5143.92,-4294.05,1
0,1,0,0,1,1,0.03,0.12,-1.15,-1297.77,-2964.02,820.1,1
0,1,0,0,1,1,0.06,0.05,-1.14,-3730.77,2289.08,4648.89,1
0,1,0,0,1,1,-0.04,-0.07,-1.19,-521.09,4450.37,3166.25,1
0,1,0,0,1,1,-0.12,-0.05,-1.14,3894.54,2822.58,650.12,1
0,1,0,0,1,1,-0.12,0.04,-1.13,4563.28,152.61,-2270.47,1
